n_categories,session,trial_id,stim_id_l,x1_true_l,x2_true_l,stim_id_r,x1_true_r,x2_true_r,d_euclidean,response,rt,Sex,participant_id,comparison_pool,pool_left,pool_right
4,1,0,68,64,73,72,73,19,54.74,4,8107,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,1,1,51,55,10,65,64,46,37.11,4,8447,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,2,87,82,64,63,64,28,40.25,3,3018,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,1,3,1,10,10,26,28,55,48.47,5,4384,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,2
4,1,4,51,55,10,85,82,46,45,5,2481,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,5,51,55,10,74,73,37,32.45,4,2792,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,6,75,73,46,33,37,28,40.25,5,5074,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,1
4,1,7,58,55,73,66,64,55,20.12,6,3014,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,8,100,91,91,40,37,91,54,7,3057,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,9,11,19,10,87,82,64,82.98,8,6404,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,1,4
4,1,10,74,73,37,63,64,28,12.73,2,4176,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,11,10,10,91,63,64,28,82.98,8,3048,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,2,3
4,1,12,76,73,55,61,64,10,45.89,7,12256,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,1,13,33,37,28,92,91,19,54.74,6,6061,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,14,10,10,91,77,73,64,68.54,7,8724,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,4
4,1,15,27,28,64,2,10,19,48.47,7,6959,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,1,16,52,55,19,72,73,19,18,3,4383,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,17,49,46,82,66,64,55,32.45,4,5249,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,4
4,1,18,39,37,82,28,28,73,12.73,4,6572,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,19,98,91,73,71,73,10,65.52,6,6384,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,1,20,20,19,91,18,19,73,18,2,9135,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,21,38,37,73,65,64,46,38.18,5,8466,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,2,3
4,1,22,70,64,91,100,91,91,27,3,6843,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,23,19,19,82,36,37,55,32.45,3,4749,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,24,15,19,46,41,46,10,45,6,7408,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,25,62,64,19,52,55,19,9,2,7009,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,26,51,55,10,69,64,82,72.56,6,5489,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,1,27,93,91,28,14,19,37,72.56,7,6523,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,1
4,1,28,27,28,64,64,64,37,45,6,6237,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,2,3
4,1,29,72,73,19,16,19,55,64.9,7,12764,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,3,2
4,1,30,28,28,73,81,82,10,82.98,8,10198,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,2,3
4,1,31,91,91,10,4,10,37,85.38,7,3810,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,1
4,1,32,64,64,37,97,91,64,38.18,6,7426,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,1,33,57,55,64,24,28,37,38.18,4,5570,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,34,20,19,91,15,19,46,45,2,5550,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,1,35,59,55,82,50,46,91,12.73,4,5340,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,36,26,28,55,29,28,82,27,4,3033,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,37,52,55,19,32,37,19,18,2,3295,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,1
4,1,38,47,46,64,89,82,82,40.25,6,45719,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,4
4,1,39,24,28,37,2,10,19,25.46,6,5480,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,40,64,64,37,24,28,37,36,6,3847,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,1
4,1,41,11,19,10,19,19,82,72,4,8549,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,2
4,1,42,40,37,91,34,37,37,54,6,9631,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,1,43,53,55,28,92,91,19,37.11,4,7757,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,44,33,37,28,41,46,10,20.12,7,6394,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,45,63,64,28,81,82,10,25.46,6,3238,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,46,62,64,19,15,19,46,52.48,3,3895,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,1
4,1,47,72,73,19,8,10,73,82.98,1,2430,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,3,2
4,1,48,77,73,64,41,46,10,60.37,4,7225,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,49,60,55,91,75,73,46,48.47,7,4159,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,1,50,95,91,46,96,91,55,9,8,4474,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,1,51,12,19,19,71,73,10,54.74,6,5840,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,52,29,28,82,1,10,10,74.22,3,4197,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,1,53,100,91,91,16,19,55,80.5,2,2736,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,54,14,19,37,96,91,55,74.22,3,3830,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,1,4
4,1,55,45,46,46,95,91,46,45,4,9244,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,56,69,64,82,4,10,37,70.29,4,7890,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,57,92,91,19,94,91,37,18,7,2427,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,58,70,64,91,96,91,55,45,7,4137,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,59,28,28,73,34,37,37,37.11,7,5169,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,1,60,88,82,73,59,55,82,28.46,6,2556,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,61,80,73,91,34,37,37,64.9,4,8252,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,62,16,19,55,38,37,73,25.46,5,11149,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,63,83,82,28,26,28,55,60.37,3,5609,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,3,2
4,1,64,86,82,55,34,37,37,48.47,2,4024,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,65,41,46,10,100,91,91,92.66,1,4660,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,1,4
4,1,66,12,19,19,43,46,28,28.46,7,7014,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,67,71,73,10,7,10,64,82.98,8,7424,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,3,2
4,1,68,66,64,55,100,91,91,45,7,8917,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,69,60,55,91,87,82,64,38.18,7,2283,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,70,26,28,55,10,10,91,40.25,6,3310,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,71,100,91,91,26,28,55,72.56,3,3752,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,72,67,64,64,70,64,91,27,7,3286,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,73,2,10,19,32,37,19,27,7,4881,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,74,62,64,19,94,91,37,32.45,6,2481,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,75,91,91,10,79,73,82,74.22,6,3404,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,1,76,92,91,19,7,10,64,92.66,1,3029,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,3,2
4,1,77,21,28,10,68,64,73,72.56,4,6016,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,1,4
4,1,78,12,19,19,44,46,37,32.45,5,5781,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,79,54,55,37,20,19,91,64.9,5,15075,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,3,2
4,1,80,28,28,73,21,28,10,63,6,5215,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,1,81,97,91,64,77,73,64,18,7,4868,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,82,76,73,55,90,82,91,37.11,6,2893,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,83,37,37,64,34,37,37,27,6,1869,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,1,84,17,19,64,10,10,91,28.46,7,3269,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,85,60,55,91,56,55,55,36,7,5689,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,86,4,10,37,21,28,10,32.45,6,1931,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,87,4,10,37,32,37,19,32.45,7,5464,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,88,100,91,91,28,28,73,65.52,4,3632,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,89,43,46,28,49,46,82,54,5,4456,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,2
4,1,90,48,46,73,9,10,82,37.11,4,6241,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,91,67,64,64,16,19,55,45.89,5,3122,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,92,3,10,28,32,37,19,28.46,7,4601,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,93,100,91,91,74,73,37,56.92,6,6033,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,1,94,77,73,64,32,37,19,57.63,5,9624,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,95,4,10,37,31,37,10,38.18,7,2634,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,96,50,46,91,26,28,55,40.25,6,9395,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,97,39,37,82,6,10,55,38.18,6,9453,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,98,87,82,64,48,46,73,37.11,4,8871,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,99,34,37,37,85,82,46,45.89,3,2951,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,0,57,55,64,5,10,46,48.47,4,7524,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,1,16,19,55,26,28,55,9,7,7758,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,2,19,19,82,13,19,28,54,6,2105,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,1,3,32,37,19,52,55,19,18,7,3568,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,4,39,37,82,60,55,91,20.12,7,5370,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,4
4,1,5,21,28,10,12,19,19,12.73,8,2146,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,6,11,19,10,46,46,55,52.48,6,2340,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,2
4,1,7,6,10,55,38,37,73,32.45,5,1767,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,8,73,73,28,47,46,64,45,4,3354,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,3,2
4,1,9,72,73,19,73,73,28,9,7,4819,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,10,53,55,28,98,91,73,57.63,4,4370,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,1,11,67,64,64,10,10,91,60.37,2,3002,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,12,78,73,73,6,10,55,65.52,4,6363,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,13,87,82,64,51,55,10,60.37,4,7108,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,1,14,5,10,46,92,91,19,85.38,1,3529,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,15,99,91,82,93,91,28,54,6,3259,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,1,16,97,91,64,66,64,55,28.46,6,3730,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,17,22,28,19,30,28,91,72,6,3711,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,2
4,1,18,44,46,37,61,64,10,32.45,5,2711,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,19,74,73,37,55,55,46,20.12,5,3587,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,20,41,46,10,45,46,46,36,6,5060,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,21,51,55,10,93,91,28,40.25,4,4186,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,22,59,55,82,96,91,55,45,3,4173,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,23,81,82,10,36,37,55,63.64,1,3158,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,3,2
4,1,24,91,91,10,79,73,82,74.22,3,7391,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,1,25,2,10,19,62,64,19,54,4,7324,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,26,81,82,10,62,64,19,20.12,6,3805,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,27,19,19,82,8,10,73,12.73,7,2391,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,28,16,19,55,82,82,19,72.56,2,5364,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,2,3
4,1,29,90,82,91,96,91,55,37.11,7,2045,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,30,86,82,55,35,37,46,45.89,6,4423,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,31,1,10,10,9,10,82,72,4,3784,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,2
4,1,32,79,73,82,25,28,46,57.63,2,5841,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,33,23,28,28,47,46,64,40.25,3,3088,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,2
4,1,34,81,82,10,50,46,91,88.64,3,7228,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,3,2
4,1,35,1,10,10,24,28,37,32.45,7,3515,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,36,7,10,64,75,73,46,65.52,4,4418,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,2,3
4,1,37,39,37,82,61,64,10,76.9,2,2511,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,2,3
4,1,38,21,28,10,91,91,10,63,4,4771,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,39,93,91,28,88,82,73,45.89,4,5702,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,1,40,76,73,55,11,19,10,70.29,3,4813,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,41,13,19,28,94,91,37,72.56,3,5050,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,42,86,82,55,82,82,19,36,7,3234,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,1,43,24,28,37,65,64,46,37.11,6,2867,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,44,87,82,64,17,19,64,63,2,2915,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,45,11,19,10,5,10,46,37.11,6,2818,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,46,21,28,10,3,10,28,25.46,6,3218,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,47,64,64,37,91,91,10,38.18,3,5519,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,48,97,91,64,88,82,73,12.73,7,4058,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,49,100,91,91,20,19,91,72,4,3056,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,50,71,73,10,9,10,82,95.67,1,3628,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,3,2
4,1,51,90,82,91,78,73,73,20.12,7,1325,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,52,48,46,73,65,64,46,32.45,6,1452,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,2,3
4,1,53,87,82,64,69,64,82,25.46,6,2280,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,54,14,19,37,1,10,10,28.46,4,2554,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,55,14,19,37,89,82,82,77.42,2,7289,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,1,4
4,1,56,6,10,55,84,82,37,74.22,1,2962,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,2,3
4,1,57,57,55,64,80,73,91,32.45,7,2272,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,58,4,10,37,44,46,37,36,5,2614,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,59,9,10,82,26,28,55,32.45,5,4716,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,60,26,28,55,69,64,82,45,4,4350,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,4
4,1,61,1,10,10,100,91,91,114.55,1,2400,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,1,4
4,1,62,65,64,46,98,91,73,38.18,6,2661,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,1,63,97,91,64,10,10,91,85.38,3,3149,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,64,96,91,55,14,19,37,74.22,3,4810,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,65,16,19,55,39,37,82,32.45,4,5223,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,66,35,37,46,62,64,19,38.18,6,4803,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,67,38,37,73,37,37,64,9,7,2938,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,68,82,82,19,53,55,28,28.46,8,4027,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,69,50,46,91,26,28,55,40.25,6,4548,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,70,27,28,64,6,10,55,20.12,6,2141,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,71,92,91,19,55,55,46,45,5,2172,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,72,31,37,10,94,91,37,60.37,4,2812,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,1,73,44,46,37,9,10,82,57.63,3,2276,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,2
4,1,74,18,19,73,67,64,64,45.89,3,2142,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,4
4,1,75,93,91,28,54,55,37,37.11,4,2072,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,76,92,91,19,97,91,64,45,6,2809,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,1,77,17,19,64,75,73,46,56.92,3,3043,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,2,3
4,1,78,66,64,55,29,28,82,45,7,2894,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,79,21,28,10,45,46,46,40.25,7,3976,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,80,37,37,64,8,10,73,28.46,7,3268,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,81,88,82,73,21,28,10,82.98,1,3449,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,82,68,64,73,36,37,55,32.45,6,5650,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,1,83,97,91,64,44,46,37,52.48,2,3972,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,84,86,82,55,33,37,28,52.48,2,3229,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,1,85,26,28,55,42,46,19,40.25,6,3198,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,1,86,48,46,73,9,10,82,37.11,5,4188,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,1,87,91,91,10,90,82,91,81.5,4,2119,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,1,88,33,37,28,12,19,19,20.12,8,2610,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,89,17,19,64,14,19,37,27,7,1388,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,1,90,81,82,10,54,55,37,38.18,4,2740,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,91,80,73,91,76,73,55,36,5,3365,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,92,96,91,55,56,55,55,36,5,3827,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,93,73,73,28,94,91,37,20.12,7,3486,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,1,94,23,28,28,37,37,64,37.11,4,4009,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,2
4,1,95,37,37,64,4,10,37,38.18,3,3443,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,1,96,90,82,91,80,73,91,9,7,2554,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,1,97,21,28,10,33,37,28,20.12,7,4220,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,1,98,67,64,64,74,73,37,28.46,7,2132,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,1,99,52,55,19,2,10,19,45,6,3075,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,1
4,2,0,62,64,19,35,37,46,38.18,4,8783,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,1
4,2,1,24,28,37,1,10,10,32.45,5,2406,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,2,2,94,91,37,31,37,10,60.37,1,2758,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,1
4,2,3,48,46,73,9,10,82,37.11,6,3682,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,2,4,92,91,19,5,10,46,85.38,2,3725,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,1
4,2,5,52,55,19,32,37,19,18,7,3510,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,1
4,2,6,86,82,55,35,37,46,45.89,6,3129,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,2,7,72,73,19,73,73,28,9,8,1968,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,2,8,79,73,82,25,28,46,57.63,6,2429,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,2,9,50,46,91,26,28,55,40.25,6,2706,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,2,10,14,19,37,1,10,10,28.46,7,1797,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,2,11,12,19,19,33,37,28,20.12,7,1785,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,2,12,17,19,64,14,19,37,27,6,1425,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,2,13,88,82,73,97,91,64,12.73,8,3512,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,2,14,78,73,73,90,82,91,20.12,7,1444,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,2,15,12,19,19,21,28,10,12.73,8,1804,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,2,16,79,73,82,91,91,10,74.22,6,1669,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,2,17,57,55,64,80,73,91,32.45,6,2773,Female,3c3c9a3ce6de665299db0c86b111fcca,same,4,4
4,2,18,9,10,82,1,10,10,72,6,1914,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,2,19,9,10,82,26,28,55,32.45,5,2626,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,2,20,92,91,19,97,91,64,45,5,2072,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,2,21,69,64,82,26,28,55,45,4,2415,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,2
4,2,22,37,37,64,4,10,37,38.18,4,1786,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,2,23,98,91,73,53,55,28,57.63,3,1772,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,2,24,14,19,37,89,82,82,77.42,1,2631,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,1,4
4,2,25,47,46,64,23,28,28,40.25,5,3762,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,1
4,2,26,90,82,91,91,91,10,81.5,6,2279,Female,3c3c9a3ce6de665299db0c86b111fcca,side,4,3
4,2,27,51,55,10,87,82,64,60.37,5,3138,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,2,28,81,82,10,54,55,37,38.18,4,2945,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,2,29,29,28,82,66,64,55,45,4,2441,Female,3c3c9a3ce6de665299db0c86b111fcca,side,2,4
4,2,30,100,91,91,1,10,10,114.55,1,1941,Female,3c3c9a3ce6de665299db0c86b111fcca,cross,4,1
4,2,31,54,55,37,93,91,28,37.11,5,5637,Female,3c3c9a3ce6de665299db0c86b111fcca,same,3,3
4,2,32,44,46,37,4,10,37,36,5,3333,Female,3c3c9a3ce6de665299db0c86b111fcca,same,1,1
4,2,33,13,19,28,94,91,37,72.56,4,2498,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,3
4,2,34,38,37,73,6,10,55,32.45,6,2418,Female,3c3c9a3ce6de665299db0c86b111fcca,same,2,2
4,2,35,65,64,46,98,91,73,38.18,3,3436,Female,3c3c9a3ce6de665299db0c86b111fcca,side,3,4
4,2,36,13,19,28,19,19,82,54,4,2932,Female,3c3c9a3ce6de665299db0c86b111fcca,side,1,2
