n_categories,session,trial_id,stim_id_l,x1_true_l,x2_true_l,stim_id_r,x1_true_r,x2_true_r,d_euclidean,response,rt,Sex,participant_id,comparison_pool,pool_left,pool_right
1,1,0,7,10,64,47,46,64,36,1,12115,Female,186e3b19d985e2ce813010ff317d4126,same,2,2
1,1,1,11,19,10,68,64,73,77.42,1,4228,Female,186e3b19d985e2ce813010ff317d4126,cross,1,4
1,1,2,95,91,46,65,64,46,27,4,10901,Female,186e3b19d985e2ce813010ff317d4126,same,3,3
1,1,3,55,55,46,33,37,28,25.46,3,9873,Female,186e3b19d985e2ce813010ff317d4126,side,3,1
1,1,4,60,55,91,71,73,10,82.98,2,22984,Female,186e3b19d985e2ce813010ff317d4126,side,4,3
1,1,5,34,37,37,50,46,91,54.74,2,4033,Female,186e3b19d985e2ce813010ff317d4126,side,1,2
1,1,6,95,91,46,99,91,82,36,5,11089,Female,186e3b19d985e2ce813010ff317d4126,side,3,4
1,1,7,62,64,19,52,55,19,9,7,9379,Female,186e3b19d985e2ce813010ff317d4126,same,3,3
1,1,8,83,82,28,55,55,46,32.45,3,16667,Female,186e3b19d985e2ce813010ff317d4126,same,3,3
1,1,9,32,37,19,43,46,28,12.73,7,7084,Female,186e3b19d985e2ce813010ff317d4126,same,1,1
1,1,10,59,55,82,26,28,55,38.18,2,13288,Female,186e3b19d985e2ce813010ff317d4126,side,4,2
1,1,11,51,55,10,49,46,82,72.56,7,14929,Female,186e3b19d985e2ce813010ff317d4126,cross,3,2
1,1,12,52,55,19,55,55,46,27,7,20833,Female,186e3b19d985e2ce813010ff317d4126,same,3,3
1,1,13,87,82,64,19,19,82,65.52,2,11319,Female,186e3b19d985e2ce813010ff317d4126,side,4,2
1,1,14,15,19,46,13,19,28,18,7,4901,Female,186e3b19d985e2ce813010ff317d4126,same,1,1
1,1,15,78,73,73,81,82,10,63.64,7,5344,Female,186e3b19d985e2ce813010ff317d4126,side,4,3
1,1,16,42,46,19,97,91,64,63.64,1,7278,Female,186e3b19d985e2ce813010ff317d4126,cross,1,4
1,1,17,51,55,10,83,82,28,32.45,2,4617,Female,186e3b19d985e2ce813010ff317d4126,same,3,3
1,1,18,96,91,55,68,64,73,32.45,3,5839,Female,186e3b19d985e2ce813010ff317d4126,same,4,4
1,1,19,5,10,46,95,91,46,81,1,2339,Female,186e3b19d985e2ce813010ff317d4126,side,1,3
1,1,20,92,91,19,94,91,37,18,7,3049,Female,186e3b19d985e2ce813010ff317d4126,same,3,3
1,1,21,85,82,46,98,91,73,28.46,7,2416,Female,186e3b19d985e2ce813010ff317d4126,side,3,4
1,1,22,29,28,82,6,10,55,32.45,7,3027,Female,186e3b19d985e2ce813010ff317d4126,same,2,2
1,1,23,57,55,64,89,82,82,32.45,7,3374,Female,186e3b19d985e2ce813010ff317d4126,same,4,4
1,1,24,70,64,91,41,46,10,82.98,6,2666,Female,186e3b19d985e2ce813010ff317d4126,cross,4,1
1,1,25,49,46,82,56,55,55,28.46,7,2139,Female,186e3b19d985e2ce813010ff317d4126,side,2,4
1,1,26,84,82,37,79,73,82,45.89,7,2050,Female,186e3b19d985e2ce813010ff317d4126,side,3,4
1,1,27,100,91,91,65,64,46,52.48,7,5757,Female,186e3b19d985e2ce813010ff317d4126,side,4,3
1,1,28,14,19,37,42,46,19,32.45,6,4634,Female,186e3b19d985e2ce813010ff317d4126,same,1,1
1,1,29,44,46,37,86,82,55,40.25,2,13309,Female,186e3b19d985e2ce813010ff317d4126,cross,1,4
1,1,30,77,73,64,35,37,46,40.25,3,4512,Female,186e3b19d985e2ce813010ff317d4126,cross,4,1
1,1,31,89,82,82,84,82,37,45,7,2828,Female,186e3b19d985e2ce813010ff317d4126,side,4,3
1,1,32,69,64,82,79,73,82,9,8,1897,Female,186e3b19d985e2ce813010ff317d4126,same,4,4
1,1,33,23,28,28,3,10,28,18,7,5551,Female,186e3b19d985e2ce813010ff317d4126,same,1,1
1,1,34,69,64,82,27,28,64,40.25,6,5897,Female,186e3b19d985e2ce813010ff317d4126,side,4,2
1,1,35,6,10,55,95,91,46,81.5,2,13460,Female,186e3b19d985e2ce813010ff317d4126,cross,2,3
1,1,36,66,64,55,57,55,64,12.73,7,8961,Female,186e3b19d985e2ce813010ff317d4126,same,4,4
1,1,37,2,10,19,3,10,28,9,7,3124,Female,186e3b19d985e2ce813010ff317d4126,same,1,1
1,1,38,20,19,91,26,28,55,37.11,6,3517,Female,186e3b19d985e2ce813010ff317d4126,same,2,2
1,1,39,29,28,82,19,19,82,9,8,2275,Female,186e3b19d985e2ce813010ff317d4126,same,2,2
1,1,40,53,55,28,5,10,46,48.47,4,6498,Female,186e3b19d985e2ce813010ff317d4126,side,3,1
1,1,41,96,91,55,56,55,55,36,5,6993,Female,186e3b19d985e2ce813010ff317d4126,same,4,4
1,1,42,32,37,19,73,73,28,37.11,4,7789,Female,186e3b19d985e2ce813010ff317d4126,side,1,3
1,1,43,48,46,73,95,91,46,52.48,1,9870,Female,186e3b19d985e2ce813010ff317d4126,cross,2,3
1,1,44,15,19,46,39,37,82,40.25,2,6238,Female,186e3b19d985e2ce813010ff317d4126,side,1,2
1,1,45,24,28,37,77,73,64,52.48,1,22410,Female,186e3b19d985e2ce813010ff317d4126,cross,1,4
1,1,46,95,91,46,47,46,64,48.47,2,4460,Female,186e3b19d985e2ce813010ff317d4126,cross,3,2
1,1,47,78,73,73,40,37,91,40.25,2,3217,Female,186e3b19d985e2ce813010ff317d4126,side,4,2
1,1,48,31,37,10,29,28,82,72.56,3,6573,Female,186e3b19d985e2ce813010ff317d4126,side,1,2
1,1,49,100,91,91,69,64,82,28.46,7,5415,Female,186e3b19d985e2ce813010ff317d4126,same,4,4
1,1,50,31,37,10,35,37,46,36,7,5906,Female,186e3b19d985e2ce813010ff317d4126,same,1,1
1,1,51,36,37,55,87,82,64,45.89,7,5959,Female,186e3b19d985e2ce813010ff317d4126,side,2,4
1,1,52,92,91,19,67,64,64,52.48,3,10620,Female,186e3b19d985e2ce813010ff317d4126,side,3,4
1,1,53,81,82,10,54,55,37,38.18,3,7976,Female,186e3b19d985e2ce813010ff317d4126,same,3,3
1,1,54,9,10,82,85,82,46,80.5,1,7721,Female,186e3b19d985e2ce813010ff317d4126,cross,2,3
1,1,55,75,73,46,3,10,28,65.52,1,10002,Female,186e3b19d985e2ce813010ff317d4126,side,3,1
1,1,56,43,46,28,6,10,55,45,2,5145,Female,186e3b19d985e2ce813010ff317d4126,side,1,2
1,1,57,11,19,10,54,55,37,45,1,2642,Female,186e3b19d985e2ce813010ff317d4126,side,1,3
1,1,58,90,82,91,16,19,55,72.56,2,4853,Female,186e3b19d985e2ce813010ff317d4126,side,4,2
1,1,59,57,55,64,76,73,55,20.12,7,14070,Female,186e3b19d985e2ce813010ff317d4126,same,4,4
1,1,60,35,37,46,75,73,46,36,7,19962,Female,186e3b19d985e2ce813010ff317d4126,side,1,3
1,1,61,63,64,28,95,91,46,32.45,6,9588,Female,186e3b19d985e2ce813010ff317d4126,same,3,3
1,1,62,40,37,91,63,64,28,68.54,6,24542,Female,186e3b19d985e2ce813010ff317d4126,cross,2,3
1,1,63,61,64,10,15,19,46,57.63,5,13455,Female,186e3b19d985e2ce813010ff317d4126,side,3,1
1,1,64,88,82,73,31,37,10,77.42,1,4286,Female,186e3b19d985e2ce813010ff317d4126,cross,4,1
1,1,65,9,10,82,28,28,73,20.12,2,3972,Female,186e3b19d985e2ce813010ff317d4126,same,2,2
1,1,66,73,73,28,53,55,28,18,7,10837,Female,186e3b19d985e2ce813010ff317d4126,same,3,3
1,1,67,30,28,91,90,82,91,54,4,4903,Female,186e3b19d985e2ce813010ff317d4126,side,2,4
1,1,68,69,64,82,58,55,73,12.73,8,3471,Female,186e3b19d985e2ce813010ff317d4126,same,4,4
1,1,69,1,10,10,7,10,64,54,6,5813,Female,186e3b19d985e2ce813010ff317d4126,side,1,2
1,1,70,58,55,73,54,55,37,36,7,4241,Female,186e3b19d985e2ce813010ff317d4126,side,4,3
1,1,71,91,91,10,79,73,82,74.22,7,16239,Female,186e3b19d985e2ce813010ff317d4126,side,3,4
1,1,72,47,46,64,74,73,37,38.18,6,4294,Female,186e3b19d985e2ce813010ff317d4126,cross,2,3
1,1,73,21,28,10,57,55,64,60.37,5,11953,Female,186e3b19d985e2ce813010ff317d4126,cross,1,4
1,1,74,40,37,91,19,19,82,20.12,7,3274,Female,186e3b19d985e2ce813010ff317d4126,same,2,2
1,1,75,39,37,82,95,91,46,64.9,1,3184,Female,186e3b19d985e2ce813010ff317d4126,cross,2,3
1,1,76,89,82,82,11,19,10,95.67,1,17130,Female,186e3b19d985e2ce813010ff317d4126,cross,4,1
1,1,77,97,91,64,80,73,91,32.45,7,3522,Female,186e3b19d985e2ce813010ff317d4126,same,4,4
1,1,78,11,19,10,39,37,82,74.22,6,3534,Female,186e3b19d985e2ce813010ff317d4126,side,1,2
1,1,79,31,37,10,8,10,73,68.54,4,4492,Female,186e3b19d985e2ce813010ff317d4126,side,1,2
1,1,80,80,73,91,57,55,64,32.45,7,2694,Female,186e3b19d985e2ce813010ff317d4126,same,4,4
1,1,81,95,91,46,1,10,10,88.64,1,2203,Female,186e3b19d985e2ce813010ff317d4126,side,3,1
1,1,82,32,37,19,93,91,28,54.74,6,18910,Female,186e3b19d985e2ce813010ff317d4126,side,1,3
1,1,83,4,10,37,87,82,64,76.9,1,17491,Female,186e3b19d985e2ce813010ff317d4126,cross,1,4
1,1,84,90,82,91,8,10,73,74.22,3,5133,Female,186e3b19d985e2ce813010ff317d4126,side,4,2
1,1,85,73,73,28,29,28,82,70.29,1,5444,Female,186e3b19d985e2ce813010ff317d4126,cross,3,2
1,1,86,43,46,28,37,37,64,37.11,6,31152,Female,186e3b19d985e2ce813010ff317d4126,side,1,2
1,1,87,50,46,91,20,19,91,27,7,26726,Female,186e3b19d985e2ce813010ff317d4126,same,2,2
1,1,88,96,91,55,27,28,64,63.64,4,5798,Female,186e3b19d985e2ce813010ff317d4126,side,4,2
1,1,89,24,28,37,37,37,64,28.46,4,3503,Female,186e3b19d985e2ce813010ff317d4126,side,1,2
1,1,90,10,10,91,16,19,55,37.11,6,3657,Female,186e3b19d985e2ce813010ff317d4126,same,2,2
4,1,0,54,55,37,77,73,64,32.45,6,9780,NA,c98b53e221f2d772a3af21b213f57ac2,side,3,4
4,1,1,56,55,55,36,37,55,18,7,5917,NA,c98b53e221f2d772a3af21b213f57ac2,side,4,2
4,1,2,16,19,55,25,28,46,12.73,6,3075,NA,c98b53e221f2d772a3af21b213f57ac2,side,2,1
4,1,3,36,37,55,4,10,37,32.45,8,7588,NA,c98b53e221f2d772a3af21b213f57ac2,side,2,1
4,1,4,19,19,82,86,82,55,68.54,1,5126,NA,c98b53e221f2d772a3af21b213f57ac2,side,2,4
4,1,5,60,55,91,88,82,73,32.45,3,4752,NA,c98b53e221f2d772a3af21b213f57ac2,same,4,4
4,1,6,38,37,73,65,64,46,38.18,3,4718,NA,c98b53e221f2d772a3af21b213f57ac2,cross,2,3
4,1,7,41,46,10,20,19,91,85.38,1,3120,NA,c98b53e221f2d772a3af21b213f57ac2,side,1,2
4,1,8,63,64,28,2,10,19,54.74,3,4450,NA,c98b53e221f2d772a3af21b213f57ac2,side,3,1
4,1,9,39,37,82,50,46,91,12.73,4,4958,NA,c98b53e221f2d772a3af21b213f57ac2,same,2,2
4,1,10,38,37,73,90,82,91,48.47,2,4924,NA,c98b53e221f2d772a3af21b213f57ac2,side,2,4
4,1,11,86,82,55,33,37,28,52.48,3,2717,NA,c98b53e221f2d772a3af21b213f57ac2,cross,4,1
4,1,12,95,91,46,53,55,28,40.25,2,2246,NA,c98b53e221f2d772a3af21b213f57ac2,same,3,3
4,1,13,7,10,64,29,28,82,25.46,3,5209,NA,c98b53e221f2d772a3af21b213f57ac2,same,2,2
4,1,14,73,73,28,50,46,91,68.54,1,4522,NA,c98b53e221f2d772a3af21b213f57ac2,cross,3,2
4,1,15,16,19,55,47,46,64,28.46,6,2643,NA,c98b53e221f2d772a3af21b213f57ac2,same,2,2
4,1,16,31,37,10,69,64,82,76.9,3,5583,NA,c98b53e221f2d772a3af21b213f57ac2,cross,1,4
4,1,17,58,55,73,99,91,82,37.11,1,4163,NA,c98b53e221f2d772a3af21b213f57ac2,same,4,4
4,1,18,1,10,10,68,64,73,82.98,1,4868,NA,c98b53e221f2d772a3af21b213f57ac2,cross,1,4
4,1,19,56,55,55,99,91,82,45,3,3187,NA,c98b53e221f2d772a3af21b213f57ac2,same,4,4
4,1,20,75,73,46,71,73,10,36,5,5961,NA,c98b53e221f2d772a3af21b213f57ac2,same,3,3
4,1,21,99,91,82,100,91,91,9,6,2634,NA,c98b53e221f2d772a3af21b213f57ac2,same,4,4
4,1,22,75,73,46,1,10,10,72.56,2,4019,NA,c98b53e221f2d772a3af21b213f57ac2,side,3,1
4,1,23,5,10,46,38,37,73,38.18,3,5762,NA,c98b53e221f2d772a3af21b213f57ac2,side,1,2
4,1,24,89,82,82,59,55,82,27,5,3282,NA,c98b53e221f2d772a3af21b213f57ac2,same,4,4
4,1,25,71,73,10,34,37,37,45,2,7881,NA,c98b53e221f2d772a3af21b213f57ac2,side,3,1
4,1,26,96,91,55,53,55,28,45,1,6536,NA,c98b53e221f2d772a3af21b213f57ac2,side,4,3
4,1,27,6,10,55,10,10,91,36,5,3777,NA,c98b53e221f2d772a3af21b213f57ac2,same,2,2
4,1,28,54,55,37,94,91,37,36,5,3256,NA,c98b53e221f2d772a3af21b213f57ac2,same,3,3
4,1,29,84,82,37,60,55,91,60.37,2,5160,NA,c98b53e221f2d772a3af21b213f57ac2,side,3,4
4,1,30,93,91,28,20,19,91,95.67,1,4069,NA,c98b53e221f2d772a3af21b213f57ac2,cross,3,2
4,1,31,1,10,10,91,91,10,81,4,3396,NA,c98b53e221f2d772a3af21b213f57ac2,side,1,3
4,1,32,72,73,19,30,28,91,84.91,1,7810,NA,c98b53e221f2d772a3af21b213f57ac2,cross,3,2
4,1,33,40,37,91,87,82,64,52.48,3,7928,NA,c98b53e221f2d772a3af21b213f57ac2,side,2,4
4,1,34,77,73,64,74,73,37,27,5,3296,NA,c98b53e221f2d772a3af21b213f57ac2,side,4,3
4,1,35,16,19,55,38,37,73,25.46,3,4175,NA,c98b53e221f2d772a3af21b213f57ac2,same,2,2
4,1,36,72,73,19,98,91,73,56.92,3,3535,NA,c98b53e221f2d772a3af21b213f57ac2,side,3,4
4,1,37,20,19,91,26,28,55,37.11,4,4111,NA,c98b53e221f2d772a3af21b213f57ac2,same,2,2
4,1,38,48,46,73,40,37,91,20.12,5,2452,NA,c98b53e221f2d772a3af21b213f57ac2,same,2,2
4,1,39,8,10,73,23,28,28,48.47,3,3165,NA,c98b53e221f2d772a3af21b213f57ac2,side,2,1
4,1,40,95,91,46,84,82,37,12.73,7,4243,NA,c98b53e221f2d772a3af21b213f57ac2,same,3,3
4,1,41,9,10,82,46,46,55,45,3,5003,NA,c98b53e221f2d772a3af21b213f57ac2,same,2,2
4,1,42,36,37,55,20,19,91,40.25,3,3882,NA,c98b53e221f2d772a3af21b213f57ac2,same,2,2
4,1,43,42,46,19,34,37,37,20.12,7,6129,NA,c98b53e221f2d772a3af21b213f57ac2,same,1,1
4,1,44,58,55,73,16,19,55,40.25,5,2428,NA,c98b53e221f2d772a3af21b213f57ac2,side,4,2
4,1,45,43,46,28,66,64,55,32.45,6,6671,NA,c98b53e221f2d772a3af21b213f57ac2,cross,1,4
4,1,46,17,19,64,92,91,19,84.91,2,5366,NA,c98b53e221f2d772a3af21b213f57ac2,cross,2,3
4,1,47,82,82,19,93,91,28,12.73,7,4936,NA,c98b53e221f2d772a3af21b213f57ac2,same,3,3
4,1,48,2,10,19,9,10,82,63,4,3815,NA,c98b53e221f2d772a3af21b213f57ac2,side,1,2
4,1,49,10,10,91,37,37,64,38.18,4,5215,NA,c98b53e221f2d772a3af21b213f57ac2,same,2,2
4,1,50,4,10,37,15,19,46,12.73,8,4140,NA,c98b53e221f2d772a3af21b213f57ac2,same,1,1
4,1,51,26,28,55,72,73,19,57.63,1,4655,NA,c98b53e221f2d772a3af21b213f57ac2,cross,2,3
4,1,52,82,82,19,55,55,46,38.18,5,2174,NA,c98b53e221f2d772a3af21b213f57ac2,same,3,3
4,1,53,2,10,19,71,73,10,63.64,3,5274,NA,c98b53e221f2d772a3af21b213f57ac2,side,1,3
4,1,54,66,64,55,41,46,10,48.47,3,5165,NA,c98b53e221f2d772a3af21b213f57ac2,cross,4,1
4,1,55,65,64,46,82,82,19,32.45,6,3860,NA,c98b53e221f2d772a3af21b213f57ac2,same,3,3
4,1,56,32,37,19,47,46,64,45.89,4,12836,NA,c98b53e221f2d772a3af21b213f57ac2,side,1,2
4,1,57,78,73,73,77,73,64,9,8,3363,NA,c98b53e221f2d772a3af21b213f57ac2,same,4,4
4,1,58,50,46,91,90,82,91,36,6,8013,NA,c98b53e221f2d772a3af21b213f57ac2,side,2,4
4,1,59,1,10,10,88,82,73,95.67,1,5365,NA,c98b53e221f2d772a3af21b213f57ac2,cross,1,4
4,1,60,15,19,46,41,46,10,45,3,2263,NA,c98b53e221f2d772a3af21b213f57ac2,same,1,1
4,1,61,63,64,28,75,73,46,20.12,6,5259,NA,c98b53e221f2d772a3af21b213f57ac2,same,3,3
4,1,62,70,64,91,12,19,19,84.91,1,4685,NA,c98b53e221f2d772a3af21b213f57ac2,cross,4,1
4,1,63,84,82,37,9,10,82,84.91,3,5921,NA,c98b53e221f2d772a3af21b213f57ac2,cross,3,2
4,1,64,81,82,10,90,82,91,81,4,2243,NA,c98b53e221f2d772a3af21b213f57ac2,side,3,4
4,1,65,13,19,28,98,91,73,84.91,1,7311,NA,c98b53e221f2d772a3af21b213f57ac2,cross,1,4
4,1,66,80,73,91,43,46,28,68.54,3,4250,NA,c98b53e221f2d772a3af21b213f57ac2,cross,4,1
4,1,67,40,37,91,4,10,37,60.37,2,5573,NA,c98b53e221f2d772a3af21b213f57ac2,side,2,1
4,1,68,83,82,28,90,82,91,63,4,9413,NA,c98b53e221f2d772a3af21b213f57ac2,side,3,4
4,1,69,22,28,19,35,37,46,28.46,6,3147,NA,c98b53e221f2d772a3af21b213f57ac2,same,1,1
4,1,70,4,10,37,45,46,46,37.11,6,2733,NA,c98b53e221f2d772a3af21b213f57ac2,same,1,1
4,1,71,17,19,64,96,91,55,72.56,3,4880,NA,c98b53e221f2d772a3af21b213f57ac2,side,2,4
4,1,72,25,28,46,93,91,28,65.52,2,2236,NA,c98b53e221f2d772a3af21b213f57ac2,side,1,3
4,1,73,27,28,64,52,55,19,52.48,2,3186,NA,c98b53e221f2d772a3af21b213f57ac2,cross,2,3
4,1,0,72,73,19,33,37,28,37.11,3,3564,NA,d609df47038cd887fe0b7036fc222421,side,3,1
4,1,1,61,64,10,43,46,28,25.46,2,2655,NA,d609df47038cd887fe0b7036fc222421,side,3,1
4,1,2,88,82,73,83,82,28,45,4,7177,NA,d609df47038cd887fe0b7036fc222421,side,4,3
4,1,3,81,82,10,66,64,55,48.47,2,2937,NA,d609df47038cd887fe0b7036fc222421,side,3,4
1,1,0,51,55,10,62,64,19,12.73,8,3522,Male,01c0ff08af370b43faf00de4b90e3ea7,same,3,3
1,1,1,79,73,82,73,73,28,54,8,2912,Male,01c0ff08af370b43faf00de4b90e3ea7,side,4,3
1,1,2,75,73,46,74,73,37,9,5,4217,Male,01c0ff08af370b43faf00de4b90e3ea7,same,3,3
1,1,3,6,10,55,34,37,37,32.45,7,8235,Male,01c0ff08af370b43faf00de4b90e3ea7,side,2,1
1,1,4,1,10,10,75,73,46,72.56,7,1239,Male,01c0ff08af370b43faf00de4b90e3ea7,side,1,3
1,1,5,25,28,46,33,37,28,20.12,6,3083,Male,01c0ff08af370b43faf00de4b90e3ea7,same,1,1
1,1,6,48,46,73,20,19,91,32.45,7,2203,Male,01c0ff08af370b43faf00de4b90e3ea7,same,2,2
1,1,7,80,73,91,96,91,55,40.25,5,2323,Male,01c0ff08af370b43faf00de4b90e3ea7,same,4,4
1,1,8,20,19,91,57,55,64,45,7,1980,Male,01c0ff08af370b43faf00de4b90e3ea7,side,2,4
1,1,9,40,37,91,26,28,55,37.11,7,1794,Male,01c0ff08af370b43faf00de4b90e3ea7,same,2,2
1,1,10,4,10,37,42,46,19,40.25,5,3440,Male,01c0ff08af370b43faf00de4b90e3ea7,same,1,1
1,1,11,7,10,64,77,73,64,63,7,3343,Male,01c0ff08af370b43faf00de4b90e3ea7,side,2,4
1,1,12,61,64,10,19,19,82,84.91,8,2565,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,3,2
1,1,13,73,73,28,94,91,37,20.12,8,4422,Male,01c0ff08af370b43faf00de4b90e3ea7,same,3,3
1,1,14,34,37,37,18,19,73,40.25,6,1817,Male,01c0ff08af370b43faf00de4b90e3ea7,side,1,2
1,1,15,24,28,37,1,10,10,32.45,4,1627,Male,01c0ff08af370b43faf00de4b90e3ea7,same,1,1
1,1,16,66,64,55,3,10,28,60.37,6,1822,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,4,1
1,1,17,64,64,37,30,28,91,64.9,7,3850,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,3,2
1,1,18,94,91,37,31,37,10,60.37,4,1859,Male,01c0ff08af370b43faf00de4b90e3ea7,side,3,1
1,1,19,92,91,19,80,73,91,74.22,5,6252,Male,01c0ff08af370b43faf00de4b90e3ea7,side,3,4
1,1,20,35,37,46,2,10,19,38.18,4,3330,Male,01c0ff08af370b43faf00de4b90e3ea7,same,1,1
1,1,21,85,82,46,42,46,19,45,6,4543,Male,01c0ff08af370b43faf00de4b90e3ea7,side,3,1
1,1,22,85,82,46,65,64,46,18,6,3061,Male,01c0ff08af370b43faf00de4b90e3ea7,same,3,3
1,1,23,41,46,10,31,37,10,9,7,4244,Male,01c0ff08af370b43faf00de4b90e3ea7,same,1,1
1,1,24,98,91,73,66,64,55,32.45,8,1097,Male,01c0ff08af370b43faf00de4b90e3ea7,same,4,4
1,1,25,51,55,10,2,10,19,45.89,7,1148,Male,01c0ff08af370b43faf00de4b90e3ea7,side,3,1
1,1,26,44,46,37,63,64,28,20.12,7,1602,Male,01c0ff08af370b43faf00de4b90e3ea7,side,1,3
1,1,27,75,73,46,9,10,82,72.56,6,1483,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,3,2
1,1,28,87,82,64,11,19,10,82.98,3,1852,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,4,1
1,1,29,56,55,55,38,37,73,25.46,5,1729,Male,01c0ff08af370b43faf00de4b90e3ea7,side,4,2
1,1,30,76,73,55,80,73,91,36,6,1788,Male,01c0ff08af370b43faf00de4b90e3ea7,same,4,4
1,1,31,33,37,28,71,73,10,40.25,6,2050,Male,01c0ff08af370b43faf00de4b90e3ea7,side,1,3
1,1,32,60,55,91,23,28,28,68.54,4,729,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,4,1
1,1,33,82,82,19,5,10,46,76.9,3,3366,Male,01c0ff08af370b43faf00de4b90e3ea7,side,3,1
1,1,34,93,91,28,19,19,82,90,5,1588,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,3,2
1,1,35,27,28,64,41,46,10,56.92,4,1486,Male,01c0ff08af370b43faf00de4b90e3ea7,side,2,1
1,1,36,2,10,19,33,37,28,28.46,4,1437,Male,01c0ff08af370b43faf00de4b90e3ea7,same,1,1
1,1,37,71,73,10,86,82,55,45.89,4,2000,Male,01c0ff08af370b43faf00de4b90e3ea7,side,3,4
1,1,38,86,82,55,6,10,55,72,3,1427,Male,01c0ff08af370b43faf00de4b90e3ea7,side,4,2
1,1,39,23,28,28,92,91,19,63.64,3,703,Male,01c0ff08af370b43faf00de4b90e3ea7,side,1,3
1,1,40,25,28,46,78,73,73,52.48,4,941,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,1,4
1,1,41,10,10,91,21,28,10,82.98,4,2315,Male,01c0ff08af370b43faf00de4b90e3ea7,side,2,1
1,1,42,59,55,82,56,55,55,27,6,2178,Male,01c0ff08af370b43faf00de4b90e3ea7,same,4,4
1,1,43,48,46,73,9,10,82,37.11,6,923,Male,01c0ff08af370b43faf00de4b90e3ea7,same,2,2
1,1,44,68,64,73,16,19,55,48.47,7,304,Male,01c0ff08af370b43faf00de4b90e3ea7,side,4,2
1,1,45,91,91,10,95,91,46,36,4,957,Male,01c0ff08af370b43faf00de4b90e3ea7,same,3,3
1,1,46,35,37,46,18,19,73,32.45,4,643,Male,01c0ff08af370b43faf00de4b90e3ea7,side,1,2
1,1,47,4,10,37,43,46,28,37.11,7,864,Male,01c0ff08af370b43faf00de4b90e3ea7,same,1,1
1,1,48,79,73,82,94,91,37,48.47,4,2006,Male,01c0ff08af370b43faf00de4b90e3ea7,side,4,3
1,1,49,54,55,37,20,19,91,64.9,3,902,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,3,2
1,1,50,31,37,10,17,19,64,56.92,4,859,Male,01c0ff08af370b43faf00de4b90e3ea7,side,1,2
1,1,51,87,82,64,53,55,28,45,3,993,Male,01c0ff08af370b43faf00de4b90e3ea7,side,4,3
1,1,52,88,82,73,67,64,64,20.12,4,2191,Male,01c0ff08af370b43faf00de4b90e3ea7,same,4,4
1,1,53,42,46,19,76,73,55,45,7,677,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,1,4
1,1,54,100,91,91,74,73,37,56.92,1,2260,Male,01c0ff08af370b43faf00de4b90e3ea7,side,4,3
1,1,55,59,55,82,7,10,64,48.47,6,3496,Male,01c0ff08af370b43faf00de4b90e3ea7,side,4,2
1,1,56,30,28,91,89,82,82,54.74,1,1583,Male,01c0ff08af370b43faf00de4b90e3ea7,side,2,4
1,1,57,2,10,19,75,73,46,68.54,3,1926,Male,01c0ff08af370b43faf00de4b90e3ea7,side,1,3
1,1,58,67,64,64,78,73,73,12.73,3,666,Male,01c0ff08af370b43faf00de4b90e3ea7,same,4,4
1,1,59,89,82,82,69,64,82,18,8,1120,Male,01c0ff08af370b43faf00de4b90e3ea7,same,4,4
1,1,60,79,73,82,26,28,55,52.48,8,17468,Male,01c0ff08af370b43faf00de4b90e3ea7,side,4,2
1,1,61,89,82,82,21,28,10,90,2,1749,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,4,1
1,1,62,27,28,64,19,19,82,20.12,7,1958,Male,01c0ff08af370b43faf00de4b90e3ea7,same,2,2
1,1,63,3,10,28,7,10,64,36,5,1709,Male,01c0ff08af370b43faf00de4b90e3ea7,side,1,2
1,1,64,86,82,55,1,10,10,84.91,4,1790,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,4,1
1,1,65,47,46,64,62,64,19,48.47,7,3174,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,2,3
1,1,66,30,28,91,78,73,73,48.47,3,2552,Male,01c0ff08af370b43faf00de4b90e3ea7,side,2,4
1,1,67,35,37,46,22,28,19,28.46,6,1420,Male,01c0ff08af370b43faf00de4b90e3ea7,same,1,1
1,1,68,65,64,46,97,91,64,32.45,2,860,Male,01c0ff08af370b43faf00de4b90e3ea7,side,3,4
1,1,69,60,55,91,66,64,55,37.11,7,1202,Male,01c0ff08af370b43faf00de4b90e3ea7,same,4,4
1,1,70,100,91,91,76,73,55,40.25,8,530,Male,01c0ff08af370b43faf00de4b90e3ea7,same,4,4
1,1,71,17,19,64,18,19,73,9,7,565,Male,01c0ff08af370b43faf00de4b90e3ea7,same,2,2
1,1,72,42,46,19,89,82,82,72.56,2,2301,Male,01c0ff08af370b43faf00de4b90e3ea7,cross,1,4
1,1,73,51,55,10,82,82,19,28.46,1,1023,Male,01c0ff08af370b43faf00de4b90e3ea7,same,3,3
